views,likes,dislikes
2417349,44119,1686
82209,697,74
2010703,170401,7545
474349,28400,728
1445291,33717,2999
1093522,47621,728
206921,2404,33
2812280,118020,968
2006409,43772,857
1321179,81733,413
2369022,102069,4944
651635,21660,466
548079,7965,700
249909,22396,195
3502277,89024,806
2515228,25936,2635
375489,6224,1815
421070,8670,192
5642365,131382,52598
54096294,4007087,22833
3115760,227101,1402
372996,5079,187
719178,71788,183
982252,39997,832
3295167,75121,260
5918495,205815,3811
52001,834,13
1710515,96988,709
366245,13314,162
6494171,325486,7423
497002,7265,146
1685800,7606,1493
3458730,247350,2680
85829,3839,128
213185,9356,298
116463,4108,40
902638,25134,551
4760952,247348,10143
2416493,15013,386
1804432,32045,390
2766410,49153,664
1518566,69788,479
1151377,35644,164
144054,2679,38
114919,11958,186
6302853,205574,3378
270078,5412,118
271086,17106,1516
3277154,126756,2427
4805002,340395,1459
11049437,369209,5047
66863,7315,114
209553,8925,271
2378740,27007,815
656814,8664,184
882116,40361,467
2565624,180149,4091
1253783,76474,1553
409053,13237,465
548225,29355,634
1900997,96591,3786
1420860,53331,757
2230298,80465,450
4309515,563623,3003
230977,3031,186
345784,9486,183
432628,38608,180
43720951,393205,21734
8047146,806206,7907
766815,46736,1494
1660477,108114,678
71570,2587,31
222295,12870,378
546043,48397,355
1194815,52732,626
425854,31279,123
572114,40680,449
2533887,78817,2058
8312671,75058,2167
198189,1041,241
4429925,153039,2991
1160257,73041,4814
1713347,16664,506
1223789,73024,1157
174804,4703,58
338020,34212,324
349243,2614,270
1621553,41232,1004
19714863,1175619,54534
3128153,41158,1647
481388,21201,334
268112,15194,71
913736,10392,213
238460,5487,468
21953467,1189048,33493
1959266,99134,938
1403130,73187,535
3296124,39536,1032
4505277,69397,3883
5904169,533334,15520
2695878,104620,1960
600233,48822,355
865616,13223,590
565233,5391,1709
7236459,294606,2215
318193,8631,72
622335,9624,290
3401839,36414,1503
2035895,129181,3096
810953,15857,481
2426169,162732,455
1213779,43063,313
724802,38031,1922
33940600,1917514,10253
400988,19742,172
8650240,189793,3029
910103,56492,737
7574200,216538,2586
581175,46133,530
1614362,140484,1857
729246,31247,362
2149006,89213,1713
467348,31419,653
99933708,2185975,199483
3344668,13736,666
540788,60433,408
84492709,3009639,201933
434495,13807,202
8789916,292925,5589
753208,15460,325
3693040,275963,2866
708230,9328,177
969986,13146,738
1756471,41145,741
2096676,42713,716
2926422,91910,249
2629775,68576,920
1206831,103752,562
1904338,117075,592
1338388,3488,689
321527,15908,258
6681895,339776,1970
380073,7060,235
446067,12610,815
650972,11691,179
1125989,14709,250
1268861,70403,475
282353,20775,1853
669427,7805,145
21441195,352335,9832
150979,9191,56
230146,1074,39
2690526,123225,5335
1089441,39780,1211
3038539,145334,2099
812148,65657,538
1502860,55038,1526
2919989,128570,1087
2208217,63856,256
462566,37910,855
447429,18001,410
8310806,334550,6960
1087445,73994,699
2550086,63092,1034
2012414,33637,1070
437094,6989,124
3470341,109218,1428
613737,17775,334
547022,26467,105
902858,14565,515
11095359,478792,5730
199739,8891,112
129856,13786,114
673605,65395,372
200788,2736,854
1658747,54859,501
1381702,76968,675
1554049,72736,2291
126362,5600,524
2954302,152414,1161
1022789,24162,5466
296295,9376,62
6182273,612452,6556
2534160,109576,1221
3355895,162736,1358
1502832,16727,1949
4278879,27281,552
12117579,1549676,7155
1008091,62066,661
469856,37850,157
11128281,700402,31968
646893,35306,1066
2583420,213101,5670
1793672,51726,1065
1166012,28257,440
1792823,97901,419
1327616,126262,1459
224815,2994,50
1951436,108327,423
1941811,142362,1376
3492037,88781,1376
4592527,99049,1762
1058235,46734,511
1590468,43520,9127
1474391,11984,709
88193084,691557,23591
1005363,83356,1178
784141,38832,1420
966120,27741,643
454453,9885,137
7691805,532336,6884
378571,12177,94
589634,25546,379
795576,41905,467
1039269,6671,251
8147587,361871,4330
3107557,259611,1921
28962950,288502,7434
398674,27833,334
1067612,34429,601
18387671,223165,5837
2993370,171808,1408
19177121,466397,7451
359490,16486,136
183841,2553,54
191285142,6619859,432460
776164,39695,336
1092148,12082,546
2377695,49618,1189
976440,6246,341
1402559,125903,669
116772,1214,71
422104,16948,249
2571195,100602,1778
343380,4602,51
484710,4684,63
353451,14322,274
307051,7715,116
1734532,25621,583
723920,4837,60
2431519,121303,1822
516207,47432,382
8159816,130497,3984
2059266,55547,790
3028524,28221,1358
548634,39363,612
22745280,472488,4162
955835,65794,231
271129,10358,153
1109438,67627,464
1351370,120681,765
1619117,15936,472
8671681,222886,8158
2086886,24969,499
882583,14448,682
295272,11980,159
752664,30343,385
981829,75954,970
2459017,91081,1716
744597,22469,2488
85684,1478,136
1545614,230394,1110
2305817,49739,573
447439,3061,163
7805363,291463,4222
386760,13126,187
4200701,335148,544
540324,22070,148
3221227,40181,1248
1781665,113745,821
104468,5839,85
4998411,483022,5588
18862178,1305884,22150
3948339,117320,2057
746057,24648,619
677590,4845,359
8805585,851201,7325
3784225,38096,1865
286803,14112,246
17146966,510565,6988
199658,22453,121
1105824,11061,260
2136922,45028,1490
7458604,457892,8391
16962164,185243,5804
1316039,52333,1010
3597921,74365,1396
317575,12425,132
2116395,32369,248
71972,7057,106
974931,102003,813
854670,4606,384
343618,7097,505
16963711,446449,17287
199805,6065,331
331907,9570,243
1599879,76719,931
1098746,60684,526
902422,11436,508
1163825,8087,245
909496,49316,879
5853718,22898,11085
511067,19279,132
143151,2972,52
1666365,30855,329
963013,24211,100
92190072,1389198,56993
3267545,69576,1440
942431,13616,356
998100,69192,494
333498,4403,2171
456951,10303,843
9223578,210531,6683
397680,3649,100
3067498,134285,1554
1816099,27328,848
90501,2821,85
3615017,273918,2861
2397384,84689,1021
3806781,169612,2237
2401967,221367,1966
2419608,24238,1266
646053,10011,251
423683,8043,817
660232,24487,5075
262634,12991,130
1825393,36039,430
178013,9063,842
2168960,110292,1759
552842,18856,639
818262,6575,281
14641085,128029,2217
2164614,36123,650
11571793,892947,10405
24383,2613,122
11526679,725761,15509
745778,66926,755
210065,1819,63
711527,5698,232
1521281,68318,1382
185613,21751,351
642205,25579,347
492852,9943,323
337249,15636,2347
187152,4278,230
10998500,142737,2899
2491863,41011,2353
1141496,57377,574
37116980,777094,33297
4322715,133464,3490
2269018,126900,2484
1208710,11559,456
615472,50884,165
2927185,132612,1709
294362,3764,40
5342206,112772,1523
63744,1945,25
15057977,287541,2471
1175007,40012,260
1458236,36361,305
395093,22373,58
4545138,214936,1603
538265,13241,391
206975,1924,47
1457467,60471,988
209910,4966,108
430366,34634,366
17385319,647277,11808
551383,23297,916
1109194,35809,333
4638210,93428,2804
696002,28514,466
6230655,267472,3736
5912257,158707,2978
449187,3538,178
11227501,777045,15564
320031,3629,118
1666874,127192,1461
841911,110435,657
1442550,9450,2201
497279,10738,190
1932012,68962,624
30590495,416719,6221
2616209,47400,2226
4643220,159020,2188
8021803,131337,5380
787112,80266,223
179400,17836,60
740251,6206,458
495139,12971,293
5931556,539115,8192
914645,90967,390
581837,37281,478
504367,7535,76
2383876,81438,10202
11057594,313835,3773
659929,29906,175
5052781,287437,6134
2272872,109284,2186
1272346,59706,520
8433218,78706,5615
3722246,292997,1637
41750529,413060,11233
1353000,41488,344
690697,18167,368
1072067,54418,380
427066,7021,284
10442885,246828,6298
3555183,56539,872
324983,15485,174
286162,35042,638
241163,16973,534
1261338,34657,246
289932,2614,121
1917058,142341,1841
537356,31268,246
11643716,226726,1986
3329779,80796,685
6795853,172568,2264
8935249,471191,9750
585278,5904,305
870361,9799,267
1243703,41882,3714
2106580,59502,1643
5435736,505934,7385
939197,41924,560
884719,15673,229
156636,11890,211
1446197,151593,1606
2153199,45365,201
323770,8704,526
837020,24954,381
939169,20438,222
5880240,25117,1684
532631,7478,108
2527578,60468,1538
376180,3155,150
3832835,373008,3471
117368,8205,34
773256,32299,555
699050,32475,660
5068713,76393,542
11821539,529843,10447
814362,29396,490
128658,3731,52
571895,64783,551
424019,19600,572
7102693,324511,2510
203632,10074,87
20262940,112946,3913
158801,6197,193
229585,19749,226
603206,9118,298
291933,3371,655
5142398,119276,19755
872687,4533,1262
20788229,307542,8871
368985,10607,285
707789,12824,282
25189599,1041244,21107
2429247,146287,2511
2774036,222264,1186
1714311,10878,2193
8790865,140044,3883
2437492,119038,878
3822588,43176,2404
387608,15783,227
5754511,232666,2524
243170828,4610180,137532
5148250,313737,2417
14017546,382201,71464
3041750,78487,1835
1683081,115509,926
599000,27793,192
3877450,291091,4194
2407621,497007,629
410973,27561,99
788195,9836,344
624036,7783,296
262506,9298,133
500976,56569,885
255874,3834,364
819690,15921,884
3931137,189631,2277
1813652,26071,599
151977,11283,769
671287,36479,296
4434698,90499,1787
645918,45913,356
303004,6839,60
4171912,15474,965
208983,10927,305
230874,8222,198
6440551,103978,2090
424585,4547,278
50737,144,18
1610339,50797,706
1055892,4997,509
7906873,419348,7025
24425944,338955,9284
1505255,128946,1593
6900172,419594,5722
537977,28593,292
14163790,675691,18768
735570,30752,2577
4697970,357952,6869
448056,22423,276
119859304,1704075,41648
336426,30666,407
708033,59089,635
1711656,55805,1294
3091406,110089,1786
609981,17158,322
473930,27272,311
171410,8843,150
234197,14319,292
452674,9862,146
757119,33678,617
542546,25938,482
2539702,24257,1615
28868750,408600,13542
528236,2011,137
1511864,11078,645
132416,2041,88
872903,55562,1857
227452,10060,142
660066,36219,313
81191,2819,40
1834819,94001,1033
492279,11690,1490
16352110,2237497,10851
1299758,89271,658
4079262,129541,1764
2368905,77916,1488
64983860,381984,49885
272348,30465,235
359911,7456,154
1918804,128011,2376
108621117,3213037,47143
488656,8541,66
6568387,194663,2359
2312267,85278,2366
812228,11487,239
411122,5737,91
1693103,106009,2041
489076,14248,615
375514253,2904715,119978
3489345,215792,1228
3162039,35918,1499
326430,23382,127
3625838,72278,1246
44294532,1710834,29331
20609784,203297,17368
1007183,10898,353
2782946,269942,684
341742,13763,439
156155,10931,995
569678,33552,426
5551013,202221,7373
541308,41059,102
2445521,365260,6942
1375956,44999,598
11746297,469156,6856
91517,2320,284
3596938,201109,1856
355861,4798,237
439708,4125,173
168440,3450,35
593246,43810,213
3713317,139220,1996
497851,43083,464
12219698,207592,8090
4994949,108909,4350
263717,5821,445
539583,18947,1192
232766,7121,143
400725,6467,176
1562093,23407,3187
1678022,31073,610
460707,22406,161
68535596,603533,41969
2540893,294206,1986
21542856,20846,1680
2969816,57851,455
184904,1733,143
8621903,313240,4421
2667237,47454,4712
1886262,12549,1436
1112435,14789,660
500489,1130,858
1615254,9653,761
300336,5219,136
2124576,53845,6994
843955,27955,449
21711523,286271,11569
91267,190,54
2253215,100552,560
292508,8393,148
1569844,44410,1348
4148022,185585,3654
146663,3791,51
217541,4367,167
1519535,55640,704
58026335,680031,53602
970675,16287,556
1779091,139494,2359
33330627,448354,18772
1450177,9030,2121
3481748,69318,2366
915315,4387,1458
1454009,45476,432
1005854,32209,578
569696,56796,279
350840,4452,251
710551,46230,1887
209142,12385,252
450165,18230,656
262622,17674,158
8597307,573750,5705
9169698,647278,11912
606990,8473,191
813876,8490,294
1758813,164296,1809
2273151,34721,3241
954898,30896,355
702054,1861,220
276826,9311,285
2053835,42713,3216
2907068,229558,3193
852611,21433,725
1158113,43751,450
509919,7479,115
663901,8570,120
692972,22980,875
1093713,50131,1168
2658633,140285,1029
921056,57089,534
1255614,71858,594
1030445,78948,2559
766457,36926,673
3677687,168075,7488
1226015,15469,515
78802877,1391813,24503
209858,1525,99
9832080,84814,5801
42828744,1315259,18962
262426,13928,208
1466975,63589,1139
112363,9772,26
525038,11273,174
94790102,1215583,30507
708190,62214,710
668051,46851,326
174391,1883,137
216818,5494,203
8549543,277112,3588
305157,5288,787
121455,1507,21
1859354,35452,482
102831869,857725,38681
638228,13440,865
418533,3990,262
1652304,22147,1287
2704084,116122,4879
1320476,102252,816
13033841,197093,8287
1198120,25084,628
4091836,170563,2594
391461,17838,500
3653175,54930,1134
84445829,9000,1081
459139,38921,1118
326226,17690,336
180986560,7847576,150449
640029,24993,156
1118978,12468,486
5119679,247663,12705
190944,5018,93
2272019,16266,1171
2269351,186585,1289
1260138,56324,1029
42559020,393853,11339
1037051,17891,983
305110,35689,67
1074491,79996,1496
146503,1927,133
2706611,270330,2635
2335899,19326,912
395781,7162,168
7787215,249228,2798
1079321,29614,1230
1404814,17769,3587
2212102,92310,2510
1646926,28830,390
2939210,26698,5051
812734,56249,1701
4785547,121356,1853
820711,57728,335
610376,21215,138
1435168,103271,738
3263824,24812,1030
39096785,447534,17042
14758103,628451,12427
3860866,100881,44900
151221,2706,43
1046875,30627,489
10298153,220538,12719
264481,51135,99
486404,6533,1628
1884499,65902,52988
40232669,250704,10575
812264,9265,429
1157786,34938,332
1241866,98666,784
85568,2047,84
1124934,17581,395
1388188,103271,645
1643596,28191,2808
2580419,96436,691
6833279,406675,5884
977877,18977,453
358966,10714,104
5057654,164052,7738
3021578,159847,10161
991162,10438,761
900828,13644,221
1093978,183766,457
6230900,223116,6686
1822996,20793,611
945752,30783,210
3070519,111313,1413
229748,2816,83
3425236,36272,1092
541720,25845,278
161480,3856,59
329466,24858,215
3251309,103165,2177
167897,4473,112
158722,23795,171
374917,30969,432
3781532,53718,1648
250656,4477,121
3132891,51697,1071
448884,15270,196
11823472,852559,4339
1347168,55055,6546
420435,36346,568
346296,8451,292
59118179,2037837,38710
605786,5693,157
20284822,903293,27878
1725545,220836,274
6201008,142901,8216
6077937,65875,3080
288686,6687,119
1268875,22245,386
1751761,90915,333
363300,15306,210
3018220,161986,1527
447449,31074,645
2965511,202848,1037
115588,6687,52
590048,16773,286
1131419,41363,614
218888,5509,60
11642949,88512,5459
6024946,254725,1706
204797,4674,99
2203403,77917,2092
4270149,140307,1878
6484517,237700,4470
1970786,172826,2071
715576,12732,118
3595032,349006,1592
350019,19016,1192
2119109,325012,3314
2558614,122953,794
1232599,12390,420
1085151,16186,4328
145276,931,150
1056131,20104,402
420456,17965,186
3056585,117513,1241
879718,66895,376
833586,59716,576
165574,10081,409
1689488,16165,574
196242153,4353066,100751
843328,13489,749
9505086,347522,6074
5076634,294266,2615
2633093,49788,1267
235355,2654,84
1507441,28405,460
42573806,889155,57779
901163,13693,285
269278,6136,114
2527563,84134,1489
